window_start_ts,criticality,count,p50_s,p95_s,p99_s
2026-09-01T03:53:07+00:00,low,601,0.006652295999999999,0.009299663000000001,0.011435647
2026-09-01T03:53:08+00:00,high,150,0.008119011,0.012465332899999999,0.02843476032
2026-09-01T03:53:08+00:00,low,600,0.0065805345,0.00863163615,0.011833878380000001
2026-09-01T03:53:09+00:00,high,150,0.0081471595,0.011292818900000001,0.01237584965
2026-09-01T03:53:09+00:00,low,600,0.006677278499999999,0.00904978225,0.00990908499
2026-09-01T03:53:10+00:00,high,150,0.0080099795,0.011364496699999999,0.01399133872
2026-09-01T03:53:10+00:00,low,599,0.0066188919999999995,0.0087486239,0.010618022840000001
2026-09-01T03:53:11+00:00,high,150,0.0084058545,0.01326198905,0.02105243825
2026-09-01T03:53:11+00:00,low,601,0.006597164,0.009665777,0.012541597
2026-09-01T03:53:12+00:00,high,150,0.008375834,0.01124182185,0.02218042087
2026-09-01T03:53:12+00:00,low,599,0.006687372,0.008659933199999999,0.010008878160000002
2026-09-01T03:53:13+00:00,high,150,0.008246749500000001,0.011220918600000001,0.01333453686
2026-09-01T03:53:13+00:00,low,602,0.006674440500000001,0.0089075562,0.01155695157
2026-09-01T03:53:14+00:00,high,150,0.009524681,0.014674009750000001,0.0180314299
2026-09-01T03:53:14+00:00,low,599,0.006134135,0.0111458525,0.014372304779999998
2026-09-01T03:53:15+00:00,high,150,0.008533974,0.0123805568,0.01787042499
2026-09-01T03:53:15+00:00,low,599,0.0065447909999999995,0.009720643700000002,0.011680058600000001
2026-09-01T03:53:16+00:00,high,150,0.008385327,0.011399698549999998,0.014075650780000002
2026-09-01T03:53:16+00:00,low,601,0.006713223000000001,0.00909017,0.011821469999999999
2026-09-01T03:53:17+00:00,high,150,0.008221161500000001,0.010611686100000002,0.01325451959
2026-09-01T03:53:17+00:00,low,600,0.006648208499999999,0.00878841045,0.011284729709999998
2026-09-01T03:53:18+00:00,high,150,0.008306546,0.0109309131,0.012398618670000002
2026-09-01T03:53:18+00:00,low,600,0.0066261115,0.0089748826,0.01032088154
2026-09-01T03:53:19+00:00,high,150,0.008082726,0.011191009949999999,0.020380223769999997
2026-09-01T03:53:19+00:00,low,600,0.006691916,0.0088169684,0.010425194429999998
2026-09-01T03:53:20+00:00,high,150,0.0082203515,0.0109958117,0.01313500078
2026-09-01T03:53:20+00:00,low,600,0.0066850220000000005,0.009253619150000001,0.011148344110000001
2026-09-01T03:53:21+00:00,high,150,0.0086224165,0.01170563145,0.012587237630000001
2026-09-01T03:53:21+00:00,low,600,0.006680516,0.00913274935,0.01079691056
2026-09-01T03:53:22+00:00,high,149,0.008639822,0.014848634999999999,0.02158716868
2026-09-01T03:53:22+00:00,low,602,0.006461361,0.009893264950000001,0.01395260629
2026-09-01T03:53:23+00:00,high,151,0.008310518,0.0118728715,0.013505862999999998
2026-09-01T03:53:23+00:00,low,599,0.006639851999999999,0.0095323956,0.012216543219999997
2026-09-01T03:53:24+00:00,high,150,0.008979335,0.013173626,0.018810182470000002
2026-09-01T03:53:24+00:00,low,600,0.006387079,0.0101754855,0.01453964276
2026-09-01T03:53:25+00:00,high,150,0.0084672525,0.010734315400000001,0.011656844230000001
2026-09-01T03:53:25+00:00,low,598,0.006655665,0.009151967300000001,0.00986657267
2026-09-01T03:53:26+00:00,high,150,0.0088008375,0.016040446299999997,0.032185504919999997
2026-09-01T03:53:26+00:00,low,600,0.006556621,0.0097703476,0.01302743471
2026-09-01T03:53:27+00:00,high,150,0.0082120315,0.01203734545,0.037533376390000005
2026-09-01T03:53:27+00:00,low,600,0.006690998500000001,0.008758937750000001,0.01525081869
2026-09-01T03:53:28+00:00,high,150,0.0084880365,0.0319768991,0.04109269327
2026-09-01T03:53:28+00:00,low,600,0.0065647794999999995,0.010502539700000002,0.025375970700000004
2026-09-01T03:53:29+00:00,high,150,0.010517782000000002,0.02629217835,0.03300770189
2026-09-01T03:53:29+00:00,low,601,0.0017386159999999997,0.012663902,0.022903436
2026-09-01T03:53:30+00:00,high,150,0.009091673500000001,0.014867499250000001,0.016998267509999998
2026-09-01T03:53:30+00:00,low,599,0.006204788,0.010812265299999999,0.015387301200000002
2026-09-01T03:53:31+00:00,high,150,0.0086202105,0.01269227665,0.01579048156
2026-09-01T03:53:31+00:00,low,601,0.006623557999999999,0.009777158999999999,0.012015521
2026-09-01T03:53:32+00:00,high,150,0.008047655,0.0116227554,0.01391105995
2026-09-01T03:53:32+00:00,low,600,0.0065969769999999995,0.009383418199999998,0.012025363769999999
2026-09-01T03:53:33+00:00,high,150,0.009045128500000001,0.01962118565,0.02407915203
2026-09-01T03:53:33+00:00,low,599,0.006227056,0.0108953861,0.01687118834
2026-09-01T03:53:34+00:00,high,150,0.0086421005,0.01199210705,0.013191120680000001
2026-09-01T03:53:34+00:00,low,601,0.006693893000000001,0.009628771999999999,0.01092859
2026-09-01T03:53:35+00:00,high,150,0.0082073615,0.01176221455,0.01274316922
2026-09-01T03:53:35+00:00,low,599,0.006691067,0.009390754699999998,0.010914691800000003
2026-09-01T03:53:36+00:00,high,150,0.008216452999999999,0.011287779749999999,0.017474024209999998
2026-09-01T03:53:36+00:00,low,600,0.0067268879999999994,0.00864383315,0.01078612363
2026-09-01T03:53:37+00:00,high,150,0.0082470665,0.01107806565,0.01173365773
2026-09-01T03:53:37+00:00,low,602,0.0066659935,0.0092045094,0.01056663539
2026-09-01T03:53:38+00:00,high,150,0.0084103245,0.0111694652,0.012453328689999998
2026-09-01T03:53:38+00:00,low,600,0.0066782775,0.0092238051,0.010724177219999999
2026-09-01T03:53:39+00:00,high,150,0.008672514499999999,0.011234293749999999,0.012850751799999997
2026-09-01T03:53:39+00:00,low,600,0.0067769959999999995,0.00933238675,0.01096325284
2026-09-01T03:53:40+00:00,high,150,0.008238987,0.0119897024,0.02060878922
2026-09-01T03:53:40+00:00,low,601,0.0066567399999999995,0.008922183,0.011610654
2026-09-01T03:53:41+00:00,high,150,0.0089035135,0.0147483503,0.017234213499999998
2026-09-01T03:53:41+00:00,low,600,0.006478493000000001,0.01015408265,0.013052879700000002
2026-09-01T03:53:42+00:00,high,151,0.008027499,0.010558075,0.011600363499999999
2026-09-01T03:53:42+00:00,low,600,0.0066103690000000005,0.00915971335,0.009848869689999998
2026-09-01T03:53:43+00:00,high,149,0.008506448000000002,0.0118270988,0.01694484588
2026-09-01T03:53:43+00:00,low,600,0.0065625485,0.00942767815,0.010988196079999998
2026-09-01T03:53:44+00:00,high,150,0.008524035000000001,0.011206929049999998,0.02253701964
2026-09-01T03:53:44+00:00,low,599,0.006643351,0.008677764499999999,0.01073340168
2026-09-01T03:53:45+00:00,high,150,0.008776255,0.014231677549999999,0.01600257897
2026-09-01T03:53:45+00:00,low,600,0.006618220500000001,0.010847579750000001,0.013532338429999999
2026-09-01T03:53:46+00:00,high,150,0.008378089500000001,0.010928700800000002,0.012442905469999998
2026-09-01T03:53:46+00:00,low,600,0.006681393,0.008965312500000001,0.00974603633
2026-09-01T03:53:47+00:00,high,150,0.0084889635,0.01372507905,0.02127022393
2026-09-01T03:53:47+00:00,low,600,0.0065395340000000005,0.009718351,0.014093406309999999
2026-09-01T03:53:48+00:00,high,150,0.008618414000000001,0.011137665299999999,0.011986407520000002
2026-09-01T03:53:48+00:00,low,601,0.006723833,0.009402661,0.010428442
2026-09-01T03:53:49+00:00,high,150,0.0086320765,0.01171083175,0.01358132857
2026-09-01T03:53:49+00:00,low,600,0.0066034905,0.0096018786,0.011578807750000001
2026-09-01T03:53:50+00:00,high,150,0.008320235,0.012214666400000001,0.0260292348
2026-09-01T03:53:50+00:00,low,599,0.006626173999999999,0.009023638600000002,0.01183273862
2026-09-01T03:53:51+00:00,high,150,0.0085736555,0.011676081900000001,0.01302873254
2026-09-01T03:53:51+00:00,low,600,0.006718501500000001,0.00909801005,0.01157639719
2026-09-01T03:53:52+00:00,high,150,0.0081501855,0.010730210149999999,0.011917055160000002
2026-09-01T03:53:52+00:00,low,600,0.0067220415,0.00925824,0.01077583425
2026-09-01T03:53:53+00:00,high,150,0.00841387,0.016939741100000003,0.027671210769999996
2026-09-01T03:53:53+00:00,low,600,0.006515662,0.00967976155,0.01405295697
2026-09-01T03:53:54+00:00,high,150,0.008719636000000001,0.01245711755,0.018506729989999998
2026-09-01T03:53:54+00:00,low,601,0.0066175819999999995,0.010217066000000002,0.012079695
2026-09-01T03:53:55+00:00,high,150,0.0086533945,0.012018622399999998,0.01369989965
2026-09-01T03:53:55+00:00,low,599,0.006635640000000001,0.009784871899999999,0.011806672259999998
2026-09-01T03:53:56+00:00,high,150,0.0083485265,0.011645517999999999,0.01394150684
2026-09-01T03:53:56+00:00,low,600,0.006639373500000001,0.00910495775,0.01064834334
2026-09-01T03:53:57+00:00,high,150,0.0083391735,0.0132172459,0.024136713580000003
2026-09-01T03:53:57+00:00,low,601,0.006682683,0.009624292000000001,0.014134584
2026-09-01T03:53:58+00:00,high,150,0.0082406575,0.0101903553,0.011029253919999999
2026-09-01T03:53:58+00:00,low,600,0.006754394,0.0086760017,0.0096825147
2026-09-01T03:53:59+00:00,high,150,0.0083054955,0.013109468450000002,0.01843314316
2026-09-01T03:53:59+00:00,low,599,0.006611624,0.009592682699999999,0.01116357812
2026-09-01T03:54:00+00:00,high,150,0.0087313055,0.012931399,0.01599737256
2026-09-01T03:54:00+00:00,low,601,0.006561041,0.009624261,0.012057558
2026-09-01T03:54:01+00:00,high,150,0.009596588999999999,0.0191332593,0.029591129230000002
2026-09-01T03:54:01+00:00,low,599,0.0022687379999999997,0.011243414600000001,0.016398496579999998
2026-09-01T03:54:02+00:00,high,149,0.009339729,0.0132139258,0.01462638732
2026-09-01T03:54:02+00:00,low,601,0.006550737,0.010335829999999999,0.011824075
2026-09-01T03:54:03+00:00,high,151,0.00909158,0.013833406,0.016892839000000003
2026-09-01T03:54:03+00:00,low,599,0.00647875,0.0100076657,0.01270706544
2026-09-01T03:54:04+00:00,high,150,0.0082480625,0.011453936,0.01259782215
2026-09-01T03:54:04+00:00,low,601,0.006699534,0.009086149,0.010866521
2026-09-01T03:54:05+00:00,high,150,0.0084288365,0.012782842799999998,0.02100742831
2026-09-01T03:54:05+00:00,low,600,0.0066756674999999994,0.00913024395,0.01341151969
2026-09-01T03:54:06+00:00,high,150,0.008871657,0.0139906262,0.018853438639999998
2026-09-01T03:54:06+00:00,low,599,0.006285308,0.010440397799999999,0.012412641019999998
2026-09-01T03:54:07+00:00,high,151,0.008355115,0.011332248,0.013106855499999999
2026-09-01T03:54:07+00:00,low,602,0.0065961475,0.009073343099999999,0.01105228978
2026-09-01T03:54:08+00:00,high,150,0.008453566000000001,0.013084806650000001,0.01640896387
2026-09-01T03:54:08+00:00,low,599,0.006614635,0.0097615493,0.012102647119999999
2026-09-01T03:54:09+00:00,high,149,0.008101616999999998,0.010585101400000001,0.01215337984
2026-09-01T03:54:09+00:00,low,601,0.006649583999999999,0.008762539,0.009941802
2026-09-01T03:54:10+00:00,high,151,0.008124027999999998,0.011582942,0.017204518
2026-09-01T03:54:10+00:00,low,599,0.006640292,0.008852115599999998,0.01124493854
2026-09-01T03:54:11+00:00,high,150,0.008522449999999999,0.01160962515,0.013082345480000002
2026-09-01T03:54:11+00:00,low,601,0.006721268,0.009177861,0.010387386
2026-09-01T03:54:12+00:00,high,150,0.008735434,0.0163765513,0.02082872698
2026-09-01T03:54:12+00:00,low,599,0.006397977,0.009587862499999999,0.0146587273
2026-09-01T03:54:13+00:00,high,150,0.0083781365,0.010889832149999999,0.01242707878
2026-09-01T03:54:13+00:00,low,601,0.006733996,0.009007415999999999,0.010318736
2026-09-01T03:54:14+00:00,high,149,0.008901468,0.012913842799999999,0.014835619360000002
2026-09-01T03:54:14+00:00,low,600,0.006549734000000001,0.00999632535,0.012528809379999999
2026-09-01T03:54:15+00:00,high,151,0.008639556999999999,0.012373937499999998,0.022478875
2026-09-01T03:54:15+00:00,low,599,0.006627896999999999,0.0097363922,0.012103255339999999
2026-09-01T03:54:16+00:00,high,150,0.008341677999999998,0.01117296565,0.01393608484
2026-09-01T03:54:16+00:00,low,601,0.006674683,0.009111103999999998,0.01079607
2026-09-01T03:54:17+00:00,high,150,0.0086312945,0.012305946199999999,0.01597755627
2026-09-01T03:54:17+00:00,low,600,0.006629543,0.009552725,0.01204692429
2026-09-01T03:54:18+00:00,high,149,0.008341911,0.011294814799999999,0.012873704359999998
2026-09-01T03:54:18+00:00,low,600,0.0066227795,0.00909044415,0.010542756980000002
2026-09-01T03:54:19+00:00,high,150,0.008281608000000001,0.011283913049999999,0.017127183980000002
2026-09-01T03:54:19+00:00,low,601,0.006595916,0.008568543,0.009879955000000001
2026-09-01T03:54:20+00:00,high,151,0.008193745,0.010255097000000001,0.013142206500000001
2026-09-01T03:54:20+00:00,low,597,0.006661629,0.0086027184,0.010235208919999999
2026-09-01T03:54:21+00:00,high,150,0.00864034,0.015169203850000002,0.016578990579999998
2026-09-01T03:54:21+00:00,low,602,0.006441125999999999,0.010029298100000002,0.01327487553
2026-09-01T03:54:22+00:00,high,150,0.0086199335,0.0127919274,0.025655569269999998
2026-09-01T03:54:22+00:00,low,600,0.0065628575000000015,0.009048977849999999,0.01129751213
2026-09-01T03:54:23+00:00,high,149,0.008256221999999999,0.011146083400000001,0.014699082359999999
2026-09-01T03:54:23+00:00,low,600,0.0066206155,0.00912602185,0.01134164145
2026-09-01T03:54:24+00:00,high,150,0.008580860000000001,0.0123824461,0.015294058389999999
2026-09-01T03:54:24+00:00,low,599,0.006708496,0.0092963963,0.011061589160000003
2026-09-01T03:54:25+00:00,high,148,0.008403540499999999,0.011770083499999999,0.01825633812
2026-09-01T03:54:25+00:00,low,601,0.006610983,0.008843838,0.011024311
2026-09-01T03:54:26+00:00,high,152,0.0084220165,0.0133990039,0.02045258971
2026-09-01T03:54:26+00:00,low,600,0.006661645000000001,0.0086522665,0.012036442009999999
2026-09-01T03:54:27+00:00,high,151,0.008402162000000001,0.011371133499999998,0.015031035500000001
2026-09-01T03:54:27+00:00,low,599,0.006665051,0.0090052847,0.012083270779999999
2026-09-01T03:54:28+00:00,high,149,0.008333646,0.0108225234,0.01461493168
2026-09-01T03:54:28+00:00,low,602,0.006751311499999999,0.0087515158,0.011548643130000001
2026-09-01T03:54:29+00:00,high,151,0.008746107999999999,0.014822709,0.0196041395
2026-09-01T03:54:29+00:00,low,598,0.0065379185,0.009340058449999999,0.01365155319
2026-09-01T03:54:30+00:00,high,150,0.0083523395,0.016498121799999998,0.021400151750000002
2026-09-01T03:54:30+00:00,low,600,0.006572502,0.009162983,0.014811654720000001
2026-09-01T03:54:31+00:00,high,150,0.0093878025,0.01660967035,0.020333171389999998
2026-09-01T03:54:31+00:00,low,601,0.004075976,0.011504170000000001,0.015418349
2026-09-01T03:54:32+00:00,high,150,0.008490438,0.01133400075,0.013282394559999999
2026-09-01T03:54:32+00:00,low,600,0.0066811069999999995,0.009165885849999998,0.010427229540000001
2026-09-01T03:54:33+00:00,high,149,0.008480761,0.0124509332,0.0287790588
2026-09-01T03:54:33+00:00,low,600,0.0066590139999999996,0.008796764899999998,0.011167464279999999
2026-09-01T03:54:34+00:00,high,151,0.008351612,0.013828995,0.034071371499999996
2026-09-01T03:54:34+00:00,low,599,0.006606964999999999,0.009789798,0.01744254814
2026-09-01T03:54:35+00:00,high,149,0.00839597,0.0104101132,0.012363378200000002
2026-09-01T03:54:35+00:00,low,600,0.006744456000000001,0.009002604400000001,0.010647222199999999
2026-09-01T03:54:36+00:00,high,151,0.008812561,0.029547216,0.0373575005
2026-09-01T03:54:36+00:00,low,600,0.006615018,0.01107526985,0.029723932559999996
2026-09-01T03:54:37+00:00,high,150,0.008720476499999998,0.0139864364,0.032800250999999996
2026-09-01T03:54:37+00:00,low,602,0.006686748,0.0093553162,0.01716211335
2026-09-01T03:54:38+00:00,high,150,0.008607687000000001,0.011717723549999998,0.013856337889999999
2026-09-01T03:54:38+00:00,low,600,0.0066250265,0.00963682985,0.01116883899
2026-09-01T03:54:39+00:00,high,149,0.008287845,0.011312505399999999,0.01361288332
2026-09-01T03:54:39+00:00,low,601,0.006588503,0.009169851,0.011540319
2026-09-01T03:54:40+00:00,high,151,0.008457593,0.011336984,0.0254171625
2026-09-01T03:54:40+00:00,low,600,0.006627207500000001,0.0087095862,0.01141931132
2026-09-01T03:54:41+00:00,high,150,0.0088121335,0.01233832445,0.01372303657
2026-09-01T03:54:41+00:00,low,599,0.006633598000000001,0.009915840399999999,0.011594130680000002
2026-09-01T03:54:42+00:00,high,150,0.008515825000000001,0.0119877703,0.014691971790000001
2026-09-01T03:54:42+00:00,low,600,0.0066415885,0.00927426995,0.01127536542
2026-09-01T03:54:43+00:00,high,150,0.0084538315,0.01273585405,0.02303883425
2026-09-01T03:54:43+00:00,low,600,0.006657323,0.009399566350000001,0.01336206504
2026-09-01T03:54:44+00:00,high,150,0.0083855265,0.011473770599999999,0.01783476799
2026-09-01T03:54:44+00:00,low,601,0.006643321000000001,0.008736124999999999,0.009576153
2026-09-01T03:54:45+00:00,high,150,0.0088156885,0.0161556599,0.024994141230000003
2026-09-01T03:54:45+00:00,low,600,0.0064646185,0.010416443150000001,0.01339598968
2026-09-01T03:54:46+00:00,high,150,0.008086010999999999,0.01067619665,0.0117366416
2026-09-01T03:54:46+00:00,low,598,0.006630272500000001,0.008728690650000002,0.01037529051
2026-09-01T03:54:47+00:00,high,150,0.008707060999999999,0.0164987578,0.02381613903
2026-09-01T03:54:47+00:00,low,600,0.006283163499999999,0.01160292055,0.01572878655
2026-09-01T03:54:48+00:00,high,150,0.008610901,0.0123087635,0.013997899010000002
2026-09-01T03:54:48+00:00,low,601,0.006662627999999999,0.009359044,0.011127791
2026-09-01T03:54:49+00:00,high,150,0.008359386,0.0111284647,0.012558522449999998
2026-09-01T03:54:49+00:00,low,600,0.006689176,0.0091185643,0.0103215307
2026-09-01T03:54:50+00:00,high,150,0.008197386,0.011274990150000002,0.013041468510000001
2026-09-01T03:54:50+00:00,low,600,0.0066890895,0.00894189965,0.01048380474
2026-09-01T03:54:51+00:00,high,150,0.008300061,0.017596323749999997,0.034639643410000004
2026-09-01T03:54:51+00:00,low,600,0.006524835,0.009081611400000002,0.010928041199999999
2026-09-01T03:54:52+00:00,high,150,0.0086067265,0.0107519704,0.013274643299999998
2026-09-01T03:54:52+00:00,low,600,0.0067397215,0.009087220449999999,0.01013326226
2026-09-01T03:54:53+00:00,high,150,0.008235313499999999,0.01201381355,0.01476096087
2026-09-01T03:54:53+00:00,low,601,0.006672549,0.009177837,0.011744613
