ts,limit,rtt_avg_s,rtt_min_s,gradient
2026-09-01T03:54:04.618415+00:00,4,0.007194143253121389,0.004971083186052652,0.6909902974055739
2026-09-01T03:54:05.620130+00:00,4,0.0071489780042082625,0.0049765181267697,0.6961160215964102
2026-09-01T03:54:06.620888+00:00,4,0.00793526275954664,0.004998364070443365,0.629892698188224
2026-09-01T03:54:07.621311+00:00,4,0.007127001464945981,0.005003656266985439,0.7020703295201812
2026-09-01T03:54:08.621391+00:00,4,0.007236582167652722,0.005008142353651698,0.6920590739697431
2026-09-01T03:54:09.623553+00:00,4,0.0071259212039133405,0.004906924994429573,0.6886021966864914
2026-09-01T03:54:10.624188+00:00,4,0.0071849253998278635,0.004928023445245344,0.6858837317035205
2026-09-01T03:54:11.624933+00:00,4,0.007137030845877422,0.004860679997364059,0.6810507201565121
2026-09-01T03:54:12.626401+00:00,4,0.0073668194204160225,0.004862180097552482,0.6600107617783718
2026-09-01T03:54:13.628545+00:00,4,0.007340464619391782,0.004880142192196218,0.66482742513383
2026-09-01T03:54:14.630370+00:00,4,0.007240211703423578,0.0048962309331218425,0.6762552165162008
2026-09-01T03:54:15.634481+00:00,4,0.007338548243090456,0.004924770186591377,0.671082348096335
2026-09-01T03:54:16.636704+00:00,4,0.007633011975186962,0.004933595277605228,0.6463497363351621
2026-09-01T03:54:17.639337+00:00,4,0.007350724105282992,0.004951914963880267,0.6736635592568776
2026-09-01T03:54:18.640623+00:00,4,0.007161367764839582,0.004969303616250826,0.6939042623461945
2026-09-01T03:54:19.641298+00:00,4,0.0071862980490434904,0.004979103585188799,0.6928607123178709
2026-09-01T03:54:20.642586+00:00,4,0.007087013391771227,0.005001263305735339,0.7056940673404589
2026-09-01T03:54:21.645433+00:00,4,0.0075029072532245365,0.005015397290402842,0.6684605208530822
2026-09-01T03:54:22.647175+00:00,4,0.007236385814991139,0.0050271207757563935,0.6947004905877243
2026-09-01T03:54:23.647818+00:00,4,0.007057915667918409,0.005032833337299541,0.713076434190928
2026-09-01T03:54:24.647939+00:00,4,0.007357522240503484,0.005026657992857508,0.6831998366495632
2026-09-01T03:54:25.649089+00:00,4,0.00728086059297634,0.005039603892510058,0.6921714580514885
2026-09-01T03:54:26.650243+00:00,4,0.007342373163373114,0.004988515007426031,0.6794145293936938
2026-09-01T03:54:27.651666+00:00,4,0.0070383737983101755,0.004991253207117552,0.7091486400332827
2026-09-01T03:54:28.656442+00:00,4,0.007155072461017653,0.004993868097044469,0.6979479417227593
2026-09-01T03:54:29.658071+00:00,4,0.007339439474677965,0.004947143999743275,0.6740492944742681
2026-09-01T03:54:30.663111+00:00,4,0.007145933086304808,0.004960492149984929,0.6941699691383509
2026-09-01T03:54:31.664637+00:00,4,0.008697104257218206,0.004962778942062868,0.570624290026647
2026-09-01T03:54:32.668632+00:00,4,0.007130804896073909,0.004981363395232619,0.6985695819521394
2026-09-01T03:54:33.668874+00:00,4,0.007343546882943865,0.004985714875578378,0.6789246334299585
2026-09-01T03:54:34.669858+00:00,4,0.007148879305578959,0.004993399581644999,0.6984870450600793
2026-09-01T03:54:35.673613+00:00,4,0.007346094243321001,0.004997933702036758,0.6803525161116509
2026-09-01T03:54:36.674060+00:00,4,0.007596196900746124,0.005002189417092102,0.6585123427488787
2026-09-01T03:54:37.674854+00:00,4,0.007917613959097234,0.005014918096466569,0.6333875486193027
2026-09-01T03:54:38.674362+00:00,4,0.007324942145079335,0.0050253707419313405,0.6860628578899051
2026-09-01T03:54:39.675399+00:00,4,0.007018754744928504,0.005016466006054543,0.7147230795718085
2026-09-01T03:54:40.677616+00:00,4,0.007425444609242088,0.005020615106332116,0.676136631614382
2026-09-01T03:54:41.679012+00:00,4,0.007402859517594121,0.004952957009663805,0.6690599757961478
